voter_id,age,ip_address,device_id,login_attempts,vote_duration_sec,location_match,previous_votes,is_fraud
V0556,79,192.168.6.167,DV1907,3,17,0,0,1
V0752,73,192.168.4.202,DV1403,3,19,1,0,0
V0422,49,192.168.8.154,DV1614,5,102,0,2,1
V0107,24,192.168.4.241,DV1882,8,17,0,3,1
V1870,59,192.168.7.242,DV1738,8,8,1,3,1
V1073,25,192.168.1.141,DV1974,7,14,1,2,1
V1488,81,192.168.9.238,DV1557,2,84,1,0,0
V0790,70,192.168.5.116,DV1025,3,61,0,3,1
V0838,70,192.168.3.159,DV1249,3,64,1,0,0
V0949,81,192.168.2.243,DV1469,6,22,0,2,1
V2293,23,192.168.0.116,DV1192,1,76,1,0,0
V1047,43,192.168.4.180,DV1872,3,9,1,3,1
V0990,88,192.168.6.75,DV1875,7,27,0,3,1
V1337,89,192.168.4.218,DV1771,1,13,0,2,1
V1031,72,192.168.3.37,DV1109,3,30,1,3,1
V1066,36,192.168.1.90,DV1095,4,114,1,1,1
V0161,48,192.168.8.35,DV1397,8,50,1,1,1
V1189,74,192.168.2.63,DV1140,1,10,0,2,1
V0249,68,192.168.5.167,DV1285,4,17,0,1,1
V1130,29,192.168.0.109,DV1909,3,63,0,3,1
V0403,55,192.168.4.147,DV1273,2,20,1,0,0
V1242,70,192.168.8.32,DV1377,2,99,0,2,1
V1836,46,192.168.5.145,DV1371,5,42,0,2,1
V1932,53,192.168.5.3,DV1652,2,69,1,0,0
V0980,83,192.168.9.16,DV1480,2,119,1,0,0
V1575,51,192.168.4.153,DV1318,3,75,1,2,1
V2340,65,192.168.1.10,DV1262,1,120,1,0,0
V1842,19,192.168.10.243,DV1066,6,31,1,1,1
V2714,48,192.168.1.35,DV1429,2,52,1,0,0
V1980,42,192.168.10.159,DV1510,3,71,0,2,1
V1379,49,192.168.9.40,DV1746,3,34,1,0,0
V2626,79,192.168.1.198,DV1528,3,92,1,0,0
V1080,46,192.168.10.176,DV1730,3,66,0,2,1
V0538,46,192.168.5.80,DV1132,2,52,1,1,1
V1376,34,192.168.1.246,DV1110,1,19,0,2,1
V1884,60,192.168.1.47,DV1663,6,61,1,0,1
V0067,46,192.168.3.38,DV1025,1,34,1,0,0
V0760,24,192.168.3.243,DV1635,3,114,1,0,0
V0781,41,192.168.6.126,DV1485,3,23,0,1,1
V1866,70,192.168.5.166,DV1824,3,61,1,0,0
V1844,81,192.168.7.146,DV1934,1,110,0,1,1
V0838,70,192.168.3.159,DV1249,3,64,1,0,0
V0801,38,192.168.10.73,DV1625,3,61,1,0,0
V0865,40,192.168.4.201,DV1717,4,65,0,0,1
V0336,83,192.168.7.120,DV1100,8,100,1,1,1
V0283,47,192.168.0.150,DV1491,3,70,1,1,1
V1835,90,192.168.4.153,DV1036,3,21,1,0,0
V0731,34,192.168.2.224,DV1032,4,16,1,1,1
V0405,49,192.168.10.101,DV1501,3,76,1,3,1
V2058,67,192.168.5.161,DV1542,4,63,0,3,1
V0663,69,192.168.9.2,DV1267,3,55,0,0,1
V0284,49,192.168.0.147,DV1970,2,27,0,3,1
V0917,42,192.168.10.92,DV1998,5,28,1,1,1
V1175,70,192.168.4.32,DV1696,8,66,1,0,1
V1449,42,192.168.8.52,DV1653,1,33,1,0,0
V2939,0,127.0.0.1,DV7992,1,0,1,0,0
V0520,77,192.168.4.174,DV1533,7,77,0,0,1
V1415,49,192.168.1.69,DV1146,1,104,0,0,1
V0234,26,192.168.5.62,DV1750,2,101,1,1,1
V0168,87,192.168.4.205,DV1178,2,87,0,1,1
V0430,68,192.168.9.163,DV1781,2,42,1,1,1
V1647,53,192.168.4.223,DV1506,3,32,0,1,1
V1777,62,192.168.1.121,DV1563,7,92,0,3,1
V1414,67,192.168.0.29,DV1846,1,100,0,1,1
V0721,29,192.168.3.41,DV1511,2,90,1,0,0
V1942,48,192.168.5.149,DV1688,7,107,1,0,1
V1799,83,192.168.1.87,DV1949,5,57,1,0,1
V1508,61,192.168.5.124,DV1628,1,23,1,0,0
V0880,53,192.168.0.98,DV1397,6,10,1,2,1
V0488,73,192.168.10.43,DV1621,7,23,0,0,1
V0099,80,192.168.7.203,DV1017,2,40,0,3,1
V0398,32,192.168.4.199,DV1556,6,72,0,3,1
V1888,57,192.168.2.26,DV1026,1,102,0,2,1
V1449,42,192.168.8.52,DV1653,1,33,1,0,0
V1378,19,192.168.6.123,DV1296,5,65,0,3,1
V0434,65,192.168.2.192,DV1799,5,96,0,0,1
V0843,29,192.168.3.210,DV1142,1,99,0,1,1
V0902,49,192.168.9.11,DV1136,2,104,1,1,1
V1835,90,192.168.4.153,DV1036,3,21,1,0,0
V0918,22,192.168.9.16,DV1287,3,17,1,3,1
V1183,58,192.168.1.201,DV1130,1,120,1,0,0
V0153,55,192.168.5.192,DV1425,3,28,0,2,1
V1849,42,192.168.1.232,DV1924,3,69,1,0,0
V0213,34,192.168.10.180,DV1848,2,85,1,2,1
V0668,63,192.168.8.138,DV1009,5,34,1,0,1
V0133,86,192.168.7.89,DV1340,7,61,1,1,1
V1341,48,192.168.0.49,DV1145,5,112,0,1,1
V0857,84,192.168.1.134,DV1911,2,34,1,0,0
V1533,27,192.168.4.85,DV1704,7,37,0,1,1
V0767,80,192.168.9.137,DV1090,3,28,1,0,0
V0626,75,192.168.2.46,DV1579,3,97,1,2,1
V0487,27,192.168.8.242,DV1919,2,46,1,0,0
V1108,83,192.168.9.172,DV1106,1,59,1,0,0
V0828,49,192.168.2.19,DV1318,6,72,1,0,1
V0831,60,192.168.3.183,DV1776,2,99,1,1,1
V0035,79,192.168.3.222,DV1410,1,24,1,0,0
V1404,28,192.168.8.68,DV1739,3,55,1,2,1
V1997,32,192.168.4.2,DV1926,4,87,1,1,1
V0875,70,192.168.1.135,DV1106,8,47,0,2,1
V1553,41,192.168.8.233,DV1717,8,97,1,1,1
V0832,29,192.168.7.25,DV1466,5,90,1,3,1
V0352,53,192.168.8.145,DV1673,1,25,1,0,0
V0177,58,192.168.6.81,DV1681,5,50,0,3,1
V2331,49,192.168.10.239,DV1569,3,83,1,0,0
V1502,24,192.168.4.22,DV1957,3,83,0,0,1
V1592,55,192.168.10.26,DV1982,8,50,1,3,1
V0926,79,192.168.10.79,DV1165,8,112,0,3,1
V2500,29,192.168.0.199,DV1362,3,61,1,0,0
V1596,53,192.168.0.252,DV1162,6,67,0,2,1
V2340,65,192.168.1.10,DV1262,1,120,1,0,0
V1345,52,192.168.10.179,DV1661,4,94,1,1,1
V0877,33,192.168.1.220,DV1619,3,51,0,0,1
V2005,43,192.168.1.143,DV1866,8,28,0,0,1
V0095,75,192.168.3.193,DV1475,7,46,0,3,1
V2096,88,192.168.0.161,DV1444,6,53,0,2,1
V2697,89,192.168.8.134,DV1919,2,63,1,0,0
V7367,0,127.0.0.1,DV1915,1,0,1,0,0
V4571,0,127.0.0.1,DV2932,1,0,1,0,0
V9394,0,127.0.0.1,DV2932,1,0,1,0,0
V6946,0,127.0.0.1,DV4783,1,0,1,0,0
V2905,0,127.0.0.1,DV4783,1,0,1,0,0
V7081,0,127.0.0.1,DV4241,1,0,1,0,0
V9174,0,127.0.0.1,DV2416,1,0,1,0,0
V5207,0,127.0.0.1,DV5642,1,0,1,0,0
